id,lat,lon
8425,55.620142,9.777503
8426,55.635239,12.648948
8427,None,None
8428,55.666667,12.583333
8429,55.666667,12.583333
8430,55.666667,12.583333
8431,55.666667,12.583333
8432,55.393475,10.394935
8433,56.314132,10.742888
8434,55.666667,12.583333
8435,54.775198,11.502437
8436,55.865675,9.873531
8437,55.666667,12.583333
8438,55.666667,12.583333
8439,54.756727,11.259226
8440,55.666667,12.583333
8441,55.666667,12.583333
8442,56.551663,10.298744
8443,55.666667,12.583333
8444,55.757294,10.270957
8445,55.250578,11.293522
8446,57.443803,10.547177
8447,55.666667,12.583333
8448,None,None
8449,55.666667,12.583333
8450,55.666667,12.583333
8451,55.666667,12.583333
8452,None,None
8453,None,None
8454,55.666667,12.583333
8455,55.666667,12.583333
8456,55.666667,12.583333
8457,55.650000,12.600000
8458,None,None
8459,55.666667,12.583333
